"id","attr_time","attr_azimuth","attr_pitch","attr_roll"
"1504","1518810944191","291.963","-0.280134","0.643521"
"1505","1518810944200","291.963","-0.280353","0.644222"
"1506","1518810944210","291.963","-0.280353","0.644222"
"1507","1518810944220","291.963","-0.280353","0.644222"
"1508","1518810944231","291.963","-0.280353","0.644222"
"1509","1518810944241","291.963","-0.280353","0.644222"
"1510","1518810944252","291.963","-0.280353","0.644222"
"1511","1518810944261","291.963","-0.280353","0.644222"
"1512","1518810944271","291.963","-0.280353","0.644222"
"1513","1518810944281","291.963","-0.279716","0.644345"
"1514","1518810944292","291.963","-0.278731","0.644371"
"1515","1518810944301","291.963","-0.277746","0.644397"
"1516","1518810944312","291.963","-0.27676","0.644424"
"1517","1518810944321","291.963","-0.275805","0.644609"
"1518","1518810944331","291.963","-0.274977","0.645018"
"1519","1518810944342","291.963","-0.274212","0.645331"
"1520","1518810944352","291.963","-0.274212","0.645331"
"1521","1518810944360","291.963","-0.274212","0.645331"
"1522","1518810944372","291.963","-0.274212","0.645331"
"1523","1518810944381","291.963","-0.274212","0.645331"
"1524","1518810944391","291.963","-0.274212","0.645331"
"1525","1518810944401","291.963","-0.274212","0.645331"
"1526","1518810944412","291.963","-0.274817","0.645049"
"1527","1518810944421","291.963","-0.275551","0.644576"
"1528","1518810944432","291.963","-0.276252","0.644358"
"1529","1518810944441","291.963","-0.276252","0.644358"
"1530","1518810944451","291.963","-0.276252","0.644358"
"1531","1518810944461","291.963","-0.276252","0.644358"
"1532","1518810944472","291.963","-0.276252","0.644358"
"1533","1518810944481","291.963","-0.276252","0.644358"
"1534","1518810944492","291.963","-0.276252","0.644358"
"1535","1518810944501","291.963","-0.275772","0.644863"
"1536","1518810944511","291.963","-0.275102","0.645241"
"1537","1518810944521","291.963","-0.274369","0.645713"
"1538","1518810944531","291.963","-0.27373","0.64625"
"1539","1518810944541","291.963","-0.273155","0.646692"
"1540","1518810944552","291.963","-0.273155","0.646692"
"1541","1518810944561","291.963","-0.273155","0.646692"
"1542","1518810944571","291.963","-0.273155","0.646692"
"1543","1518810944581","291.963","-0.273155","0.646692"
"1544","1518810944592","291.963","-0.273155","0.646692"
"1545","1518810944601","291.963","-0.273155","0.646692"
"1546","1518810944612","291.963","-0.273761","0.646409"
"1547","1518810944622","291.963","-0.27443","0.646032"
"1548","1518810944630","291.963","-0.275036","0.645749"
"1549","1518810944641","291.963","-0.275036","0.645749"
"1550","1518810944651","291.963","-0.275036","0.645749"
"1551","1518810944661","291.963","-0.275036","0.645749"
"1552","1518810944672","291.963","-0.275606","0.646134"
"1553","1518810944680","291.963","-0.276048","0.646708"
"1554","1518810944691","291.963","-0.276048","0.646708"
"1555","1518810944701","291.963","-0.276048","0.646708"
"1556","1518810944712","291.963","-0.276048","0.646708"
"1557","1518810944721","291.963","-0.275727","0.647183"
"1558","1518810944732","291.963","-0.275342","0.647753"
"1559","1518810944741","291.963","-0.275342","0.647753"
"1560","1518810944752","291.963","-0.275342","0.647753"
"1561","1518810944761","291.963","-0.275342","0.647753"
"1562","1518810944771","291.963","-0.275342","0.647753"
"1563","1518810944783","291.963","-0.275342","0.647753"
"1564","1518810944798","291.963","-0.275342","0.647753"
"1565","1518810944801","291.963","-0.275342","0.647753"
"1566","1518810944811","291.963","-0.275886","0.647153"
"1567","1518810944821","291.963","-0.276461","0.646711"
"1568","1518810944832","291.963","-0.277066","0.646428"
"1569","1518810944841","291.963","-0.277543","0.646336"
"1570","1518810944852","291.963","-0.277543","0.646336"
"1571","1518810944861","291.963","-0.277543","0.646336"
"1572","1518810944871","291.963","-0.277543","0.646336"
"1573","1518810944881","291.963","-0.277254","0.64697"
"1574","1518810944892","291.963","-0.276869","0.64754"
"1575","1518810944901","291.963","-0.276166","0.648171"
"1576","1518810944912","291.963","-0.275718","0.648836"
"1577","1518810944921","291.963","-0.275718","0.648836"
"1578","1518810944931","291.963","-0.275718","0.648836"
"1579","1518810944941","291.963","-0.275718","0.648836"
"1580","1518810944952","291.963","-0.275718","0.648836"
"1581","1518810944961","291.963","-0.275718","0.648836"
"1582","1518810944972","291.963","-0.275718","0.648836"
"1583","1518810944981","291.963","-0.276133","0.648425"
"1584","1518810944991","291.963","-0.276836","0.647794"
"1585","1518810945001","291.963","-0.277475","0.647257"
"1586","1518810945012","291.963","-0.278273","0.646689"
"1587","1518810945021","291.963","-0.278976","0.646057"
"1588","1518810945032","291.963","-0.27974","0.645744"
"1589","1518810945042","291.963","-0.2806","0.645495"
"1590","1518810945052","291.963","-0.2806","0.645495"
"1591","1518810945061","291.963","-0.2806","0.645495"
"1592","1518810945072","291.963","-0.2806","0.645495"
"1593","1518810945081","291.963","-0.280659","0.646226"
"1594","1518810945092","291.963","-0.280654","0.647052"
"1595","1518810945101","291.963","-0.280616","0.648133"
"1596","1518810945111","291.963","-0.280514","0.649308"
"1597","1518810945121","291.963","-0.280158","0.65045"
"1598","1518810945131","291.963","-0.280025","0.651467"
"1599","1518810945141","291.963","-0.27999","0.652134"
"1600","1518810945152","291.963","-0.27999","0.652134"
"1601","1518810945160","291.963","-0.27999","0.652134"
"1602","1518810945171","291.963","-0.27999","0.652134"
"1603","1518810945182","291.963","-0.27999","0.652134"
"1604","1518810945192","291.963","-0.280659","0.651756"
"1605","1518810945201","291.963","-0.281393","0.651284"
"1606","1518810945212","291.963","-0.282032","0.650747"
"1607","1518810945221","291.963","-0.282734","0.650116"
"1608","1518810945231","291.963","-0.283501","0.649389"
"1609","1518810945241","291.963","-0.283501","0.649389"
"1610","1518810945252","291.963","-0.283501","0.649389"
"1611","1518810945261","291.963","-0.283501","0.649389"
"1612","1518810945272","291.963","-0.283501","0.649389"
"1613","1518810945280","291.963","-0.283501","0.649389"
"1614","1518810945291","291.963","-0.283497","0.650215"
"1615","1518810945301","291.963","-0.283207","0.650849"
"1616","1518810945311","291.963","-0.283171","0.651517"
"1617","1518810945321","291.963","-0.282977","0.652215"
"1618","1518810945331","291.963","-0.282972","0.653041"
"1619","1518810945341","291.963","-0.282972","0.653041"
"1620","1518810945351","291.963","-0.282972","0.653041"
"1621","1518810945361","291.963","-0.282972","0.653041"
"1622","1518810945371","291.963","-0.282972","0.653041"
"1623","1518810945381","291.963","-0.282972","0.653041"
"1624","1518810945392","291.963","-0.283547","0.652599"
"1625","1518810945401","291.963","-0.284216","0.652222"
"1626","1518810945411","291.963","-0.284216","0.652222"
"1627","1518810945420","291.963","-0.284216","0.652222"
"1628","1518810945431","291.963","-0.284216","0.652222"
"1629","1518810945441","291.963","-0.284216","0.652222"
"1630","1518810945453","291.963","-0.284216","0.652222"
"1631","1518810945462","291.963","-0.284216","0.652222"
"1632","1518810945472","291.963","-0.284216","0.652222"
"1633","1518810945482","291.963","-0.284216","0.652222"
"1634","1518810945493","291.963","-0.284216","0.652222"
"1635","1518810945506","291.963","-0.284216","0.652222"
"1636","1518810945513","291.963","-0.284216","0.652222"
"1637","1518810945522","291.963","-0.284216","0.652222"
"1638","1518810945532","291.963","-0.284216","0.652222"
"1639","1518810945541","291.963","-0.284216","0.652222"
"1640","1518810945552","291.963","-0.284216","0.652222"
"1641","1518810945563","291.963","-0.284216","0.652222"
"1642","1518810945573","291.963","-0.284216","0.652222"
"1643","1518810945582","291.963","-0.284216","0.652222"
"1644","1518810945592","291.963","-0.284883","0.652258"
"1645","1518810945602","291.963","-0.28552","0.652134"
"1646","1518810945612","291.963","-0.286251","0.652075"
"1647","1518810945621","291.963","-0.287013","0.652174"
"1648","1518810945633","291.963","-0.28768","0.65221"
"1649","1518810945642","291.963","-0.288443","0.65231"
"1650","1518810945652","291.963","-0.288443","0.65231"
"1651","1518810945662","291.963","-0.288443","0.65231"
"1652","1518810945673","291.963","-0.288443","0.65231"
"1653","1518810945682","291.963","-0.288443","0.65231"
"1654","1518810945693","291.963","-0.288443","0.65231"
"1655","1518810945702","291.963","-0.288443","0.65231"
"1656","1518810945712","291.963","-0.288443","0.65231"
"1657","1518810945722","291.963","-0.288443","0.65231"
"1658","1518810945732","291.963","-0.288443","0.65231"
"1659","1518810945742","291.963","-0.288443","0.65231"
"1660","1518810945753","291.963","-0.288443","0.65231"
"1661","1518810945762","291.963","-0.288443","0.65231"
"1662","1518810945772","291.963","-0.288443","0.65231"
"1663","1518810945782","291.963","-0.289048","0.652027"
"1664","1518810945796","291.963","-0.289718","0.65165"
"1665","1518810945801","291.963","-0.290421","0.651018"
"1666","1518810945811","291.963","-0.291185","0.650705"
"1667","1518810945820","291.963","-0.291185","0.650705"
"1668","1518810945830","291.963","-0.291185","0.650705"
"1669","1518810945840","291.963","-0.291185","0.650705"
"1670","1518810945851","291.963","-0.291185","0.650705"
"1671","1518810945861","291.963","-0.291185","0.650705"
"1672","1518810945872","291.963","-0.291185","0.650705"
"1673","1518810945880","291.963","-0.290801","0.651275"
"1674","1518810945890","291.963","-0.290542","0.652068"
"1675","1518810945901","291.963","-0.290252","0.652702"
"1676","1518810945911","291.963","-0.290252","0.652702"
"1677","1518810945922","291.963","-0.290122","0.653305"
"1678","1518810945930","291.963","-0.290122","0.653305"
"1679","1518810945940","291.963","-0.290122","0.653305"
"1680","1518810945950","291.963","-0.290122","0.653305"
"1681","1518810945960","291.963","-0.290122","0.653305"
"1682","1518810945974","291.963","-0.290122","0.653305"
"1683","1518810945980","291.963","-0.290122","0.653305"
"1684","1518810945991","291.963","-0.290122","0.653305"
"1685","1518810946001","291.963","-0.290758","0.653181"
"1686","1518810946010","291.963","-0.291458","0.652963"
"1687","1518810946020","291.963","-0.29219","0.652903"
"1688","1518810946031","291.963","-0.292921","0.652844"
"1689","1518810946040","291.963","-0.293524","0.652974"
"1690","1518810946051","291.963","-0.293524","0.652974"
"1691","1518810946059","291.963","-0.293524","0.652974"
"1692","1518810946070","291.963","-0.293524","0.652974"
"1693","1518810946079","291.963","-0.293524","0.652974"
"1694","1518810946090","291.963","-0.293524","0.652974"
"1695","1518810946100","291.963","-0.293524","0.652974"
"1696","1518810946110","291.963","-0.293524","0.652974"
"1697","1518810946121","291.963","-0.293524","0.652974"
"1698","1518810946131","291.963","-0.293524","0.652974"
"1699","1518810946140","291.963","-0.293524","0.652974"
"1700","1518810946151","291.963","-0.293524","0.652974"
"1701","1518810946161","291.963","-0.293524","0.652974"
"1702","1518810946171","291.963","-0.293524","0.652974"
"1703","1518810946180","291.963","-0.293524","0.652974"
"1704","1518810946190","291.963","-0.293524","0.652974"
"1705","1518810946200","291.963","-0.294066","0.652787"
"1706","1518810946211","291.963","-0.294066","0.652787"
"1707","1518810946221","291.963","-0.294066","0.652787"
"1708","1518810946231","291.963","-0.294066","0.652787"
"1709","1518810946240","291.963","-0.294066","0.652787"
"1710","1518810946250","291.963","-0.294066","0.652787"
"1711","1518810946260","291.963","-0.294066","0.652787"
"1712","1518810946271","291.963","-0.294066","0.652787"
"1713","1518810946280","291.963","-0.294066","0.652787"
"1714","1518810946291","291.963","-0.294066","0.652787"
"1715","1518810946300","291.963","-0.294066","0.652787"
"1716","1518810946309","291.963","-0.294066","0.652787"
"1717","1518810946320","291.963","-0.294066","0.652787"
"1718","1518810946331","291.963","-0.294066","0.652787"
"1719","1518810946341","291.963","-0.294066","0.652787"
"1720","1518810946351","291.963","-0.294066","0.652787"
"1721","1518810946360","291.963","-0.294066","0.652787"
"1722","1518810946371","291.963","-0.294066","0.652787"
"1723","1518810946381","291.963","-0.294066","0.652787"
"1724","1518810946393","291.963","-0.294702","0.652663"
"1725","1518810946403","291.963","-0.294702","0.652663"
"1726","1518810946411","291.963","-0.295338","0.65254"
"1727","1518810946421","291.963","-0.29588","0.652352"
"1728","1518810946430","291.963","-0.29588","0.652352"
"1729","1518810946440","291.963","-0.29588","0.652352"
"1730","1518810946450","291.963","-0.29588","0.652352"
"1731","1518810946460","291.963","-0.295654","0.652891"
"1732","1518810946471","291.963","-0.295365","0.653525"
"1733","1518810946480","291.963","-0.295075","0.654159"
"1734","1518810946490","291.963","-0.29488","0.654857"
"1735","1518810946500","291.963","-0.294591","0.655492"
"1736","1518810946519","291.963","-0.294591","0.655492"
"1737","1518810946519","291.963","-0.294591","0.655492"
"1738","1518810946531","291.963","-0.294591","0.655492"
"1739","1518810946540","291.963","-0.294591","0.655492"
"1740","1518810946550","291.963","-0.294591","0.655492"
"1741","1518810946563","291.963","-0.294591","0.655492"
"1742","1518810946570","291.963","-0.294591","0.655492"
"1743","1518810946579","291.963","-0.294591","0.655492"
"1744","1518810946591","291.963","-0.294591","0.655492"
"1745","1518810946600","291.963","-0.294591","0.655492"
"1746","1518810946610","291.963","-0.294591","0.655492"
"1747","1518810946619","291.963","-0.294591","0.655492"
"1748","1518810946630","291.963","-0.294591","0.655492"
"1749","1518810946639","291.963","-0.294591","0.655492"
"1750","1518810946651","291.963","-0.294591","0.655492"
"1751","1518810946662","291.963","-0.294591","0.655492"
"1752","1518810946669","291.963","-0.294206","0.656061"
"1753","1518810946680","291.963","-0.293791","0.656472"
"1754","1518810946690","291.963","-0.293406","0.657042"
"1755","1518810946700","291.963","-0.293406","0.657042"
"1756","1518810946710","291.963","-0.293434","0.657614"
"1757","1518810946720","291.963","-0.293434","0.657614"
"1758","1518810946730","291.963","-0.293434","0.657614"
"1759","1518810946740","291.963","-0.293434","0.657614"
"1760","1518810946750","291.963","-0.293434","0.657614"
"1761","1518810946760","291.963","-0.293434","0.657614"
"1762","1518810946772","291.963","-0.293434","0.657614"
"1763","1518810946782","291.963","-0.293434","0.657614"
"1764","1518810946793","291.963","-0.293434","0.657614"
"1765","1518810946799","291.963","-0.293434","0.657614"
"1766","1518810946812","291.963","-0.293434","0.657614"
"1767","1518810946819","291.963","-0.293434","0.657614"
"1768","1518810946834","291.963","-0.293434","0.657614"
"1769","1518810946840","291.963","-0.293434","0.657614"
"1770","1518810946849","291.963","-0.293434","0.657614"
"1771","1518810946859","291.963","-0.293434","0.657614"
"1772","1518810946870","291.963","-0.293434","0.657614"
"1773","1518810946879","291.963","-0.293434","0.657614"
